1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
12009,20.54218,2720.371332,4.276885674,3.61648001,5.302880894,2774.484224,1.002167323,2.613237868,5.552316929,2837.850555,157.2694128,2.29335111,2.876045443,1.889241539,4.390511748,2842.332987,157.8657027,4.648118221,0.406845828,1.527848226,3.837923989,2801.336164,155.6246766,2.007682364,0.130687205,1.340155912,3.650345074,45.5351773,2.481022798,2.004709003,10.16452042
12439,20.43782,2706.170498,4.217274962,3.654445802,5.323555227,2754.362125,1.012169697,2.582772646,5.563751662,2821.210068,156.495239,2.376796847,2.704045567,1.859026458,4.401141407,2838.242148,157.7520506,4.760326159,0.375885058,1.502308451,3.870197748,2808.367187,156.1182112,2.003846287,0.126382005,1.3203586,3.677250351,45.6202058,2.491131564,1.92444137,10.24031444
11323,20.40303,2693.297466,4.102962395,3.674399408,5.352092557,2735.991523,0.994116023,2.56317626,5.579593925,2804.092329,155.6893277,2.453116775,2.57455061,1.832780857,4.413338065,2831.208165,157.4787442,4.858586575,0.352496531,1.479898249,3.902035413,2812.358885,156.4482819,2.003707966,0.122895725,1.302977105,3.705714139,45.72005579,2.503115976,1.837797521,10.32923363
11370,20.15953,2716.918338,4.196578032,3.508801424,5.338661543,2725.368716,0.993760507,2.529378885,5.591486511,2787.459895,154.9043515,2.516052982,2.490415943,1.810967392,4.42815306,2821.901687,157.0819947,4.935485019,0.338613201,1.460862289,3.933449754,2813.501639,156.6247878,2.008542811,0.120613485,1.287977387,3.735295155,45.71802216,2.500158144,1.756169311,10.34188331
11977,20.02734,2735.11567,4.26278119,3.465479093,5.330499337,2724.103932,1.023010046,2.493496803,5.595578931,2773.372994,154.2578205,2.568441303,2.424530634,1.791243202,4.441930243,2811.202396,156.6113256,4.991188459,0.326751251,1.444854572,3.963115587,2812.066716,156.6623119,1.999697066,0.118894286,1.275220651,3.765390879,45.71419286,2.496717755,1.670817505,10.35478729
12298,19.99951,2730.864653,4.129893734,3.526862895,5.356663964,2724.471455,1.004141213,2.471644439,5.604049069,2762.746807,153.8079225,2.630082749,2.32860024,1.769734066,4.44772307,2800.420611,156.1382826,5.070132587,0.30889594,1.428597345,3.988267042,2808.536235,156.5867117,2.003565267,0.116211786,1.263025728,3.793829864,45.73859065,2.497092183,1.579614179,10.39099828
11419,20.10039,2723.587645,4.052834443,3.548713504,5.37406225,2722.580528,0.981589836,2.467211955,5.615321122,2754.060307,153.4564655,2.664886553,2.293926644,1.755892522,4.460695413,2789.753013,155.6713498,5.111936642,0.30597493,1.416233533,4.014119579,2803.371233,156.4229139,2.003707223,0.115474072,1.25322725,3.822659907,45.76408201,2.497435784,1.48669879,10.42947904
11624,20.40303,2743.354713,4.188988277,3.429947287,5.351328686,2723.904462,1.000963034,2.446258219,5.619762859,2746.943234,153.1860215,2.677620635,2.298388826,1.747077148,4.477700581,2779.52187,155.2300347,5.122129234,0.308908982,1.407790266,4.039508466,2796.956688,156.1920579,2.003715598,0.115635142,1.245813409,3.851567758,45.71773384,2.487344211,1.400404023,10.41371417
11656,20.82047,2750.648616,4.216453122,3.433283987,5.347239627,2728.47012,1.022121075,2.422560797,5.620045741,2742.228218,153.0546594,2.700512848,2.264850595,1.735608948,4.486747504,2770.353451,154.8498771,5.148102739,0.301737241,1.399648139,4.060748303,2789.863242,155.9251943,1.998167718,0.114666405,1.239162975,3.878590154,45.68647964,2.479271381,1.312654783,10.41060542
11409,21.16834,2752.285223,4.131240587,3.442540317,5.360048882,2732.485728,0.995883749,2.406969281,5.624949344,2739.541968,153.0433403,2.742932265,2.188593453,1.720873735,4.487095073,2762.601236,154.5482497,5.209317507,0.287904893,1.389691056,4.07766055,2782.633265,155.6514984,2.0051269,0.112597576,1.23211971,3.902692794,45.64306544,2.469339006,1.227216047,10.39885322
12704,21.6136,2756.79616,4.147676732,3.441994188,5.355909492,2736.654568,0.991618675,2.399187922,5.627636196,2738.202298,153.098981,2.759036704,2.170778052,1.712246175,4.494193333,2755.972365,154.3077403,5.234092704,0.28751003,1.382639415,4.095204582,2775.32751,155.3742218,2.005666624,0.112305766,1.226739978,3.926308666,45.57937963,2.456466885,1.145822908,10.37187569
12223,22.1354,2727.837625,4.079282773,3.597287968,5.373090267,2735.36653,1.009260813,2.407451309,5.629050315,2737.557371,153.1853955,2.742517565,2.211284645,1.710019757,4.507680952,2750.443852,154.129384,5.211675784,0.295426278,1.379858102,4.113131827,2768.127888,155.1037402,1.991558421,0.113308608,1.223742249,3.949941866,45.61393109,2.457586597,1.058117128,10.42128779
12076,24.68178,2716.48909,4.02655897,3.638979097,5.381536053,2729.048704,0.987181811,2.410193138,5.635587121,2736.026479,153.2289726,2.74240351,2.221962922,1.705502189,4.513980488,2745.950065,154.0099718,5.219658185,0.29533343,1.376131537,4.127045218,2761.50433,154.8657519,2.008101163,0.112931257,1.220662646,3.970956418,45.60705593,2.452785528,0.978082568,10.43863166
15040,29.65625,2715.429474,4.037393247,3.899405979,5.378012306,2723.431336,0.99798046,2.431051886,5.637885438,2733.384383,153.2023666,2.716044472,2.298191183,1.707514306,4.526655014,2741.888864,153.9143655,5.191203073,0.308710453,1.375781,4.141370615,2755.294459,154.6513137,2.002787895,0.114397353,1.21944372,3.991434685,45.59714666,2.44757859,0.90199396,10.45358776
22202,34.24807,2639.836018,3.688034174,5.128499156,5.444363659,2706.851829,1.000404125,2.559878356,5.645727329,2728.879917,153.0526797,2.63531488,2.521246124,1.724650265,4.553542978,2737.820013,153.8184837,5.082848534,0.349058806,1.382833658,4.158352965,2749.343619,154.4525029,1.993541777,0.119334915,1.22214697,4.012786675,45.85176164,2.48020293,0.811163056,10.67264183
22948,37.93544,2443.949512,2.959391294,7.920346263,5.599869462,2637.778558,0.901596647,3.060991499,5.689221833,2712.879006,152.1987888,2.43036894,3.21776582,1.795161351,4.626291304,2731.805825,153.6092994,4.7490087,0.492990306,1.410711796,4.187599258,2743.1029,154.2403062,1.970588996,0.138802962,1.235405063,4.039257262,46.83339334,2.617438631,0.693260409,11.44779333
23950,43.39692,2374.925267,3.154422221,9.45311847,5.593407464,2532.019838,0.874757862,3.741258455,5.740529635,2666.665001,149.5644481,2.163492942,4.672285259,1.941833762,4.754175194,2716.071487,152.8407893,4.130078586,0.878648037,1.471277881,4.234871695,2734.687633,153.911915,1.945995286,0.199254799,1.265719631,4.070968514,48.02051942,2.785084451,0.588840531,12.3752987
26314,46.61468,2369.02571,3.472772179,11.5635974,5.551276135,2456.097151,1.030889164,4.38308413,5.750966305,2598.579854,145.6530398,2.003145211,6.590325756,2.108624105,4.884371055,2681.947727,151.0173215,3.430003277,1.592627527,1.555141634,4.28918508,2719.078731,153.1904286,1.906682382,0.33284591,1.312547154,4.097713666,49.24527494,2.958566695,0.493548659,13.33036029
28447,49.24802,2332.659797,3.171597535,15.02767456,5.610527543,2405.265019,0.96355092,5.316053869,5.777569314,2534.318433,141.960387,1.943211089,8.465320382,2.280604554,4.971655075,2635.663734,148.4873327,2.990522932,2.512152137,1.634688713,4.328585824,2693.740326,151.932151,1.914693727,0.531437428,1.360962015,4.103399754,50.5072161,3.137762879,0.408118688,14.31206754
30682,49.99941,2301.955242,3.238311472,18.40776016,5.61576589,2358.283918,0.873721237,7.130865603,5.811573655,2470.73525,138.2331435,1.824785377,10.83875409,2.644284137,5.079554576,2577.885687,145.2161431,2.653798355,4.054077278,1.758203554,4.400358289,2654.71253,149.8877877,1.866396611,0.992801679,1.427729547,4.103623794,51.73429236,3.312907744,0.338791384,15.26347169
30926,49.24802,2276.890272,3.625615763,20.74600154,5.570784976,2319.501351,0.986160293,8.913230283,5.809907202,2410.72911,134.6448829,1.694319571,13.46098851,3.130984272,5.193584221,2512.224234,141.3678682,2.403423731,6.36469317,1.946215802,4.519003598,2600.74357,146.9341669,1.880317598,1.994683872,1.528385181,4.119703586,52.979838,3.492290095,0.289394913,16.22319203
30720,45.74154,2265.094835,3.687501802,21.72972933,5.569933379,2294.834659,1.018660513,9.790126333,5.807424357,2365.101222,131.9001103,1.644706414,15.40719159,3.466201581,5.258716855,2453.370594,137.8647769,2.293311786,8.625641017,2.12389021,4.619266356,2543.254887,143.7025394,1.939675443,3.356774159,1.637350311,4.143850908,53.86760939,3.621157933,0.272776192,16.90541086
30737,40.85751,2265.652997,3.666058816,21.2508218,5.578124539,2281.984736,0.982982624,10.24416767,5.814990962,2333.117689,129.95157,1.608488212,16.71696239,3.760770513,5.298173827,2405.118087,134.9541698,2.240290463,10.54631911,2.297580497,4.693946509,2488.656156,140.5589866,1.967260803,4.896719561,1.749209044,4.175863424,54.22409891,3.674096146,0.3045965,17.17888715
30540,39.03469,2269.671896,3.723236495,19.83141683,5.572596715,2278.028956,1.001562799,10.23807851,5.815151106,2312.607712,128.6551968,1.566812222,17.44105894,4.034762673,5.327962913,2367.366795,132.6250424,2.194397167,12.09151658,2.487791517,4.756474986,2439.468396,137.6498539,1.979855732,6.501194139,1.87318917,4.219900557,54.30507278,3.688429897,0.410256835,17.23517824
29790,36.8501,2275.263948,3.707710342,18.59489745,5.577192951,2279.108853,1.011336887,9.967233632,5.814633686,2301.729102,127.9059691,1.539303616,17.57197442,4.241312989,5.343952258,2340.86993,130.936419,2.154566173,13.08706159,2.676352884,4.800544997,2399.193758,135.2055575,1.987117457,7.892497007,2.003478932,4.262731424,54.25571128,3.685194344,0.620554211,17.182967
26113,34.24807,2293.255992,3.687345218,17.24138237,5.577423932,2285.938641,0.994205564,9.670962484,5.816850731,2298.215997,127.5651692,1.51287947,17.3520488,4.422957433,5.351356145,2324.219093,129.8095811,2.114411344,13.56387169,2.859788056,4.827365953,2368.694605,133.2958139,1.989531258,8.916878355,2.135483234,4.296772195,54.00230964,3.653351322,0.952641993,16.96793385
24983,32.16088,2359.179662,3.839011528,14.58425318,5.531184839,2316.42392,1.018257859,8.818338353,5.801970173,2305.12091,127.80755,1.498879788,16.87613446,4.488901737,5.346288936,2316.629602,129.2029505,2.079637988,13.60949558,3.012525723,4.83570826,2347.790252,131.929497,1.99195954,9.506639766,2.256354324,4.314548941,53.15682434,3.535328603,1.363521888,16.30365489
24349,30.77985,2406.209073,3.842280766,13.13928191,5.514756415,2358.147374,1.038570483,8.022954019,5.780587114,2325.696369,128.8273861,1.490167437,16.16087681,4.472900722,5.324730914,2319.309201,129.1868161,2.048994147,13.31327255,3.123460289,4.826044873,2336.01573,131.0862131,1.993805008,9.70492238,2.35800841,4.315422129,52.38205478,3.428145524,1.866216678,15.68650915
23979,29.79539,2436.255349,3.77385561,12.25640748,5.515464989,2395.767271,1.001350837,7.593795854,5.770488008,2353.955628,130.281779,1.466432674,15.33827545,4.471858658,5.297317863,2331.695156,129.7295035,2.015370319,12.76334081,3.202046624,4.801779368,2333.215466,130.7600866,1.994181513,9.57573295,2.436652771,4.300511838,51.76037195,3.343839946,2.445842714,15.17893934
23658,29.23881,2452.710813,3.804991086,11.77579069,5.504776599,2424.884387,0.99625644,7.415848622,5.760684095,2384.255756,131.8426781,1.426477116,14.53216957,4.50840579,5.276293448,2351.49483,130.6847361,1.970816038,12.09869561,3.273740656,4.777703311,2338.740981,130.8967418,1.992515009,9.245112865,2.506501667,4.282147961,51.31665449,3.286238342,3.086450641,14.79986217
22068,28.52221,2464.339569,3.852778177,11.43491088,5.492069776,2445.263239,1.00805122,7.281146585,5.749673657,2411.980532,133.2530272,1.393282115,13.76947206,4.53096968,5.257925219,2375.245855,131.8584624,1.92612824,11.37693934,3.329764356,4.754787353,2351.35541,131.4294682,1.992588164,8.758420863,2.5651036,4.261332259,51.01781082,3.250419603,3.763459262,14.52506131
24127,27.95867,2492.316045,3.914899728,10.95310448,5.470469863,2467.340736,1.013597533,7.061884984,5.73675625,2436.359609,134.477254,1.37568549,13.04804851,4.506530648,5.2368345,2399.437894,133.0633739,1.89437099,10.61943715,3.353088137,4.727584705,2368.539042,132.2290593,1.995086195,8.138873515,2.601401844,4.233543473,50.65561533,3.205268342,4.41466589,14.20193768
23345,28.12564,2470.101768,3.790056994,11.51846975,5.495071549,2475.343112,0.997951663,7.131578276,5.73332988,2457.53617,135.51855,1.35694534,12.41236546,4.50417366,5.221720072,2423.417316,134.252001,1.866216598,9.903923866,3.368554343,4.706354722,2388.796555,133.1948185,1.995904974,7.485650087,2.62989009,4.209984453,50.73420358,3.225780458,5.109324082,14.2015343
22595,27.55166,2470.905111,3.823845693,11.44141797,5.486330858,2475.499605,0.978151398,7.202732406,5.734752465,2470.897925,136.1141809,1.34171628,11.89587369,4.518001257,5.214986643,2444.516574,135.2767669,1.845196376,9.25126797,3.377907818,4.690483603,2410.104722,134.2181302,1.997024912,6.827994008,2.648522968,4.189873909,50.76052765,3.238548159,5.732357315,14.16214069
21580,27.4647,2485.960632,3.9286005,11.13245198,5.46235034,2480.288985,1.015344384,7.097026819,5.724424081,2479.770719,136.4559103,1.339556498,11.46059599,4.502766823,5.209758889,2461.346098,136.0585946,1.833485067,8.682878052,3.380841006,4.680523576,2430.4671,135.1857117,2.000004328,6.204997194,2.660524871,4.175199566,50.71537977,3.240671741,6.270976641,14.06996352
21228,26.45589,2513.300856,3.933323228,10.68344519,5.450210066,2494.18913,1.015268558,6.864152161,5.714150009,2488.929939,136.8227346,1.353233173,11.02143733,4.431341923,5.195190928,2474.608896,136.6526727,1.839884803,8.134684613,3.354863954,4.663688019,2448.111081,136.0158462,2.005187046,5.588791856,2.652392017,4.1558995,50.56102879,3.226193951,6.70638545,13.89869136
21217,26.1776,2533.480708,3.919505267,10.15098925,5.444997094,2512.309673,1.005671189,6.614842012,5.705985746,2500.983986,137.3605975,1.36590347,10.60116537,4.344952736,5.178382382,2486.708398,137.1915268,1.854871147,7.617299267,3.313189839,4.64365134,2463.459868,136.7265925,2.00828092,5.005913905,2.631230117,4.13552665,50.40781522,3.21143945,7.045568205,13.73055595
20623,26.28891,2543.815034,3.923223896,9.682623966,5.441984326,2527.956741,1.009220092,6.385161637,5.698942015,2514.857406,138.0098336,1.376178894,10.20287137,4.258761412,5.162482224,2499.138437,137.7570485,1.872381643,7.137122253,3.265567662,4.623771566,2477.459959,137.3673559,2.010526214,4.472029783,2.603154552,4.116905947,50.31607197,3.205329182,7.29006797,13.61076929
20848,26.78984,2558.684266,3.937736288,9.268584873,5.436213597,2542.367486,1.011329253,6.165019157,5.69311856,2528.771783,138.674147,1.388703548,9.8212697,4.167133497,5.14538141,2511.9324,138.3560387,1.894335097,6.672232761,3.209715022,4.601455413,2490.698506,137.9767188,2.013415082,3.969852345,2.566729918,4.09728102,50.20475606,3.195681496,7.435553195,13.48050952
20232,27.29076,2562.523022,3.901974423,9.143709264,5.441904287,2553.175974,1.005847255,6.02472833,5.690618373,2542.047465,139.3135876,1.4001883,9.491098757,4.082686895,5.12969257,2524.880612,138.9748694,1.918112785,6.239813427,3.151714989,4.579467041,2503.631287,138.5774566,2.015432714,3.50951949,2.526573807,4.079058632,50.1704898,3.196855309,7.4915067,13.41119665
19893,27.12379,2575.433386,3.915281066,8.938681861,5.436100318,2563.294197,0.999297097,5.899888086,5.689058972,2553.850606,139.8793388,1.410870096,9.234475338,4.003461314,5.116160754,2537.417963,139.5818112,1.943708866,5.850926001,3.09267137,4.558219474,2516.296803,139.1723912,2.017026832,3.093019926,2.483721421,4.062405733,50.08512691,3.1897283,7.463112396,13.308999
19487,27.42295,2588.588773,3.939097187,8.800481999,5.428162345,2574.608787,1.008531607,5.769347964,5.684357959,2565.128091,140.4229571,1.421921692,9.042505796,3.92363114,5.103813635,2549.376275,140.1650838,1.969248008,5.522048016,3.034572452,4.539165677,2528.628853,139.7556876,2.018030875,2.733332083,2.44079642,4.048954279,49.99121048,3.180625339,7.362219647,13.20537733
18819,28.33436,2603.646432,3.927199031,8.763690384,5.424120261,2587.042093,1.00290906,5.655770857,5.680510233,2576.43388,140.9762083,1.434798203,8.878564063,3.839013454,5.089908772,2560.842403,140.7318852,1.996983704,5.233393646,2.972997055,4.519222191,2540.471032,140.3219022,2.019247382,2.420563558,2.39549385,4.036381065,49.8747349,3.167419905,7.200910803,13.09017096
18441,28.2787,2623.973253,3.941358778,8.681740485,5.413126485,2602.128091,0.998742544,5.547233857,5.675308897,2588.451061,141.5753576,1.445959716,8.74942863,3.753927524,5.076212195,2572.16419,141.2995299,2.02471172,4.987312583,2.910279232,4.4995846,2551.93023,140.8751547,2.018860197,2.159526631,2.349475759,4.025531417,49.70632878,3.145787613,6.994330031,12.94158962
18045,27.7082,2641.349852,3.974475877,8.385536598,5.401016007,2618.57487,1.010582922,5.375321283,5.666952057,2601.746438,142.2524631,1.457612021,8.648120764,3.660306222,5.061891568,2583.816407,141.893277,2.050998695,4.782953315,2.846579092,4.480613078,2563.217552,141.4265591,2.017987065,1.94876151,2.303624653,4.016446004,49.53890627,3.123601361,6.750337779,12.79866646
17864,26.68548,2657.413023,3.978002064,8.001715667,5.395351836,2634.734102,1.014232953,5.167080886,5.65958586,2615.801589,142.9842363,1.473974503,8.529273125,3.554287756,5.043379248,2595.927579,142.5254753,2.080792144,4.58372594,2.776546028,4.457770898,2574.429445,141.9866255,2.019456495,1.761560206,2.254175053,4.005225302,49.3741781,3.101105442,6.478728772,12.66249494
17775,26.57068,2668.472019,3.973251095,7.553498988,5.394891311,2649.071331,1.013768577,4.946873369,5.654716681,2629.915146,143.7338718,1.492499986,8.382187579,3.445250356,5.022748367,2608.43066,143.193556,2.114456904,4.378820184,2.702478846,4.431394282,2585.729583,142.5645501,2.020566096,1.591174362,2.201701743,3.991739845,49.23477115,3.081673947,6.185041658,12.54969332
18608,26.62286,2673.8616,3.948683249,7.365874663,5.399381838,2660.386759,1.010152157,4.792360601,5.652637262,2643.184655,144.4513532,1.510622428,8.209791403,3.345759678,5.002390376,2621.029375,143.880742,2.151366847,4.165791181,2.628663474,4.403339074,2597.180162,143.1628552,2.021747716,1.435530396,2.148082835,3.977002204,49.13163068,3.066955557,5.874182332,12.46824452
21808,27.4647,2654.710081,3.870358625,7.510912742,5.419698635,2663.166784,1.006267793,4.729898698,5.655405199,2654.145101,145.0491159,1.522304112,8.065144386,3.268813705,4.988720571,2633.340567,144.5591629,2.184513383,3.979989532,2.563817989,4.380239048,2608.88132,143.7817487,2.019108077,1.313210097,2.098993946,3.965360318,49.17950685,3.073849625,5.533839241,12.50415367
20969,28.33436,2582.13243,3.654927852,8.343927259,5.476703795,2639.697682,0.979559849,4.900337884,5.673370914,2657.43805,145.2173462,1.521895065,8.052698454,3.243110511,4.992914367,2644.083603,145.144563,2.198349441,3.89806068,2.52180558,4.373502284,2620.835329,144.4130409,2.006460627,1.259635502,2.063460766,3.963527961,49.64747137,3.141770282,5.130969216,12.86042814
21559,29.26664,2558.988922,3.74022856,8.421065247,5.469794164,2607.647787,0.979369755,5.005924667,5.690313728,2647.96566,144.6711061,1.523944807,8.171968747,3.244541922,5.009923051,2649.430232,145.4270646,2.201740598,3.90306729,2.49767034,4.378625276,2631.458365,144.9747931,1.999074819,1.246393405,2.038037218,3.967399209,50.02684254,3.196080991,4.744792444,13.15508551
20558,30.63027,2541.704764,3.768339222,8.752992197,5.47006982,2580.594504,1.019548403,5.086945673,5.695741911,2630.906201,143.6997438,1.53832533,8.351172606,3.250892905,5.027930511,2647.458863,145.2996763,2.199361193,3.986500046,2.486557154,4.391842392,2638.651371,145.3515589,1.997173564,1.267317579,2.021827334,3.975306568,50.38631376,3.246820176,4.352801655,13.4398999
19310,30.58853,2557.342925,3.749295592,8.495455512,5.468180688,2567.976812,0.997926243,5.043339579,5.702691067,2613.449928,142.7104299,1.565426638,8.490658182,3.235132377,5.034055468,2639.800389,144.8672439,2.214258556,4.037644218,2.468474455,4.39558497,2641.045509,145.4769461,2.002544176,1.264041079,2.002530891,3.977024829,50.44537359,3.252956907,3.994289595,13.50251548
17043,28.16043,2595.752986,3.839316693,8.03234454,5.442619372,2574.178411,1.003199606,4.930224092,5.69971491,2601.732907,142.0413754,1.588468647,8.621883123,3.212241887,5.034592093,2629.702155,144.3027569,2.233520021,4.092896998,2.450075474,4.395022648,2639.155156,145.3717528,2.001639086,1.264716842,1.983726308,3.976035167,50.24031356,3.22007551,3.675712978,13.36865994
17878,29.79539,2660.046234,3.985064315,7.396832889,5.400369932,2602.000872,1.026783434,4.69276778,5.684299742,2600.807642,141.9829612,1.613151026,8.620256275,3.1590674,5.02040037,2621.390646,143.8494774,2.26297704,4.081232386,2.421233701,4.381940481,2634.694817,145.1355385,2.010333378,1.234827757,1.959681433,3.967105385,49.76901728,3.148093668,3.408089238,13.03474575
21360,29.82322,2673.598146,3.84569345,7.836109776,5.415846082,2632.39063,1.01189602,4.640896601,5.67325271,2610.868196,142.543366,1.62409054,8.504606344,3.10720031,4.999614183,2617.895047,143.669945,2.292935331,4.018560957,2.388358971,4.362531705,2629.789754,144.879299,2.012881763,1.196635031,1.934568391,3.95462573,49.48787405,3.1036629,3.143534721,12.8459213
22636,30.30328,2607.861324,3.591209446,8.871862491,5.473268106,2633.929441,0.957742257,4.876805653,5.682915165,2623.489481,143.2335344,1.600301131,8.505614356,3.110517646,4.999067536,2619.81068,143.7729153,2.293382493,4.046982582,2.375886713,4.359128842,2626.178636,144.6821217,1.99447236,1.227585382,1.923090597,3.951519277,49.68045854,3.128218638,2.858528469,13.01742769
22542,32.13305,2547.498481,3.667156216,9.453977209,5.478776396,2604.59177,0.971075783,5.161412555,5.69587007,2625.315097,143.3058328,1.563772947,8.706011753,3.1666552,5.023799971,2623.773386,143.9629453,2.256978396,4.226465117,2.392768523,4.379558617,2625.011315,144.6036275,1.978799177,1.341185982,1.93037877,3.96106721,50.10993574,3.187487566,2.590690583,13.36865477
24225,33.77149,2518.704312,3.753329668,9.961793037,5.472805698,2570.373999,1.021354606,5.325886149,5.700001253,2613.428449,142.6157208,1.554983319,8.946168322,3.213117467,5.047383624,2623.871465,143.9327197,2.219878145,4.443415545,2.415964247,4.404693284,2625.133293,144.5939702,1.984269186,1.463286437,1.94383049,3.972549382,50.54600472,3.247788636,2.354274824,13.72503459
20907,34.30373,2482.384782,3.575380552,11.03397922,5.510534532,2534.906965,0.978148945,5.664402436,5.716649054,2592.97896,141.4472528,1.558525044,9.232667736,3.271378355,5.066654522,2617.450955,143.5416032,2.195760084,4.667894131,2.438615357,4.426848634,2623.897498,144.5094462,1.985030287,1.580878498,1.957595896,3.982723536,51.04196221,3.316751881,2.13932035,14.12741593
18809,35.63953,2533.154836,3.810621445,10.16001475,5.454907819,2525.738848,0.978869439,5.656136358,5.718443502,2571.564585,140.2165547,1.565234387,9.574448785,3.315246278,5.083636277,2605.130165,142.8226913,2.183145697,4.912042817,2.460361024,4.444867649,2619.376018,144.2436043,1.984909161,1.69857767,1.969591435,3.990199208,50.8608899,3.287060453,1.984255922,14.01647605
20576,36.06393,2599.033789,4.006510003,9.512023469,5.400867976,2550.568219,1.058071215,5.356122925,5.692183321,2562.838179,139.6957749,1.586498497,9.773231933,3.295061587,5.080640026,2592.160028,142.0733618,2.183808357,5.112592672,2.4691799,4.451068151,2611.745902,143.8111629,1.995553225,1.792824369,1.975710935,3.99026511,50.39671026,3.216171963,1.863930634,13.68994121
25680,35.93174,2592.950318,3.69222641,10.52419592,5.448158832,2574.189272,0.999133569,5.413195974,5.686301716,2567.563618,139.9297795,1.592362126,9.845269589,3.276594952,5.063350804,2584.161378,141.6104005,2.192853999,5.218157533,2.463560538,4.441681999,2603.332911,143.3424391,2.001139921,1.845959956,1.973451479,3.980776254,50.24005343,3.190311275,1.755892163,13.59434792
23444,35.45168,2497.277877,3.445047773,12.6039961,5.516922239,2554.263281,0.908146657,6.196666324,5.710573879,2571.218337,140.0695856,1.533900612,10.22385238,3.404456911,5.08215789,2580.78126,141.3624062,2.155570417,5.550303876,2.502634611,4.46069769,2595.434959,142.8660253,1.975003347,2.071143336,1.995865132,3.991499936,50.79297375,3.268761719,1.657767351,14.03251271
23139,35.69519,2493.628027,3.869393943,11.92308725,5.450927871,2525.471994,0.999093529,6.418619287,5.709869695,2560.927997,139.4126299,1.487960264,10.77302518,3.536633201,5.118283003,2576.720997,141.0437035,2.095307184,6.064251205,2.57132628,4.499935599,2589.116132,142.4501151,1.969796218,2.420112299,2.037765697,4.015195208,51.06243258,3.306585174,1.59777154,14.25289252
23551,35.62561,2499.453658,3.88429886,11.80162323,5.446224165,2513.847599,1.069841505,6.216043004,5.696601268,2547.885275,138.6217861,1.505237296,11.04650431,3.540775004,5.125496673,2569.491494,140.562201,2.068553205,6.454095247,2.60899024,4.521186721,2583.259032,142.0686459,1.986703965,2.703648826,2.069237915,4.026656369,51.22493619,3.329048376,1.564238206,14.38997667
20895,35.37863,2500.083661,3.631825883,12.01937511,5.485410043,2508.19594,0.964048008,6.291645096,5.710375662,2537.744325,138.0029707,1.5218239,11.15947423,3.551574623,5.119930233,2561.083317,140.0373312,2.068580126,6.658782467,2.621360099,4.520453103,2576.890801,141.6742917,1.992969115,2.876852985,2.083008566,4.021989453,51.27030672,3.334569966,1.556570648,14.43588344
26044,34.9438,2544.777339,3.894931277,10.91126077,5.430437607,2521.955071,0.996843962,6.156229209,5.702620138,2532.866305,137.664394,1.512314822,11.30596918,3.591063634,5.12474711,2552.77567,139.5082043,2.061745933,6.873757344,2.647279574,4.52528519,2569.582128,141.2157591,1.990885987,3.073428593,2.100545719,4.02099393,50.91636703,3.281999579,1.571466154,14.17823447
24830,34.14371,2476.309123,3.67458591,12.34382488,5.490188281,2513.652858,1.026102263,6.432195773,5.70159313,2532.335472,137.5584262,1.494603348,11.43043242,3.663170173,5.13198745,2547.062532,139.1029636,2.040601187,7.133096465,2.693121476,4.54142415,2562.191118,140.7296294,1.989829242,3.335229447,2.131497602,4.03109026,51.39641209,3.352438556,1.618921418,14.54428568
23966,32.70355,2463.785005,3.651104665,12.08953597,5.498759061,2492.80377,0.948371537,6.666706256,5.72262028,2524.502686,137.0432854,1.4781099,11.5628705,3.751932148,5.142373282,2542.019534,138.73794,2.024668432,7.309781906,2.735697141,4.550758261,2555.960451,140.309488,1.991195393,3.530228786,2.158444337,4.035723148,51.65157034,3.390344326,1.692039543,14.7376092
23311,31.46515,2478.610273,3.888544992,11.25215246,5.459431988,2484.688473,1.029959212,6.549741908,5.715492537,2513.789414,136.3606908,1.47035928,11.69124938,3.820254328,5.158141964,2534.796142,138.2359349,2.00502978,7.52670301,2.791990992,4.569914573,2549.626805,139.8649402,1.990620033,3.757721612,2.195758614,4.048651026,51.67264772,3.394376016,1.788284616,14.7521397
22576,30.68245,2500.437243,3.832743736,10.84756731,5.463299893,2490.524494,1.03189304,6.326537009,5.710083862,2508.159152,135.9730001,1.490169669,11.57442941,3.813681818,5.152267479,2527.722341,137.760025,2.008093792,7.566076732,2.817045155,4.570551929,2543.28184,139.4360031,1.9994937,3.851324987,2.216948844,4.047430147,51.55010448,3.377448681,1.904046602,14.65622521
20411,30.24762,2528.379378,3.782223868,10.37895015,5.463753114,2505.097315,0.980136572,6.223369113,5.712416831,2509.22787,135.9586315,1.497612784,11.3424671,3.814467615,5.142272239,2522.95487,137.4218196,2.01779234,7.471051665,2.828833081,4.560797681,2537.339264,139.0374685,2.001611416,3.846602005,2.227575074,4.037858222,51.27696937,3.338511157,2.032151506,14.44523703
20408,30.21283,2581.396452,3.998249002,9.254465895,5.414592185,2534.165968,1.018029564,5.924181261,5.697061737,2518.4107,136.3925016,1.497018153,11.04393731,3.797980601,5.131476975,2522.158645,137.3033193,2.024806756,7.300801009,2.837584938,4.549636756,2532.722522,138.7107762,2.00307525,3.784607751,2.235358269,4.026984575,50.76507412,3.264551959,2.160950235,14.05396763
